prop_id,owner_id,exmpt_type_cd,exmpt_subtype_cd,exemption_pct
71009,159045,U500,,
71022,213666,U500,,
71145,10154,U500,,
71196,13728,U500,,
71418,152598,U500,,
71433,14409,U500,,
71522,16543,U500,,
71546,17407,HOF,HOF,100.00
71558,119741,U500,,
71643,198688,U500,,
71667,205669,U500,,
71858,19555,U500,,
72107,25983,U500,,
72409,159696,HOF,HOF,
72741,29934,U500,,
16489,164287,SNR/DSBL,"SA   ",100.00
16501,61993,SNR/DSBL,SA,100.00
16505,179292,SNR/DSBL,SA,.00
16521,63363,SNR/DSBL,"SA   ",100.00
16533,128447,SNR/DSBL,"SA   ",100.00
16535,123301,SNR/DSBL,SA,100.00
16537,50188,SNR/DSBL,SC,100.00
16538,65440,SNR/DSBL,SB,100.00
16620,458576,SNR/DSBL,SB,100.00
16647,477383,SNR/DSBL,"SA   ",46.08
16659,165509,SNR/DSBL,SA,100.00
16737,204026,SNR/DSBL,SA,100.00
16827,186828,SNR/DSBL,SC,100.00
16942,220774,EX,DOR,100.00
16944,419109,EX,DOR,100.00
16956,17228,EX,GOVT,100.00
16964,77223,SNR/DSBL,"SA   ",100.00
16979,156315,SNR/DSBL,SA,100.00
16985,125055,SNR/DSBL,SA,100.00
16988,95535,SNR/DSBL,"SA   ",100.00
17001,141949,SNR/DSBL,"SA   ",100.00
17002,438742,SNR/DSBL,SA,100.00
17008,30793,SNR/DSBL,"SA   ",100.00
17043,226120,SNR/DSBL,"SA   ",100.00
17049,174378,SNR/DSBL,SA,100.00
17105,66985,SNR/DSBL,SB,100.00
17116,88160,EX,GOVT,100.00
17123,17693,EX,GOVT,100.00
17130,58247,EX,DOR,100.00
17134,27668,EX,DOR,100.00
17151,57054,EX,DOR,100.00
17158,193296,EX,COM,100.00
17225,169203,SNR/DSBL,"SA   ",100.00
17228,133875,SNR/DSBL,"SA   ",100.00
17230,27259,SNR/DSBL,"SA   ",100.00
17237,137955,SNR/DSBL,SA,100.00
17238,43867,SNR/DSBL,SA,100.00
17253,223757,SNR/DSBL,SB,50.00
17263,436763,SNR/DSBL,SA,100.00
17264,222288,SNR/DSBL,SA,100.00
17265,35647,SNR/DSBL,"SA   ",100.00
17270,135247,SNR/DSBL,"SA   ",100.00
17273,177596,SNR/DSBL,SA,100.00
17287,176019,SNR/DSBL,SA,100.00
17301,481813,SNR/DSBL,SA,100.00
17346,61542,EX,DOR,100.00
17370,443064,SNR/DSBL,SA,100.00
17375,145095,SNR/DSBL,SA,100.00
17416,219080,SNR/DSBL,SB,100.00
17421,169583,SNR/DSBL,SA,100.00
17431,27685,EX,DOR,100.00
17432,27685,EX,DOR,100.00
17433,27685,EX,DOR,100.00
17434,27683,DOR,,100.00
17443,169717,SNR/DSBL,SC,100.00
17444,87038,SNR/DSBL,SA,38.17
17450,163849,SNR/DSBL,SA,100.00
17452,433153,SNR/DSBL,SA,100.00
17469,436725,SNR/DSBL,SA,50.00
17486,105858,SNR/DSBL,SA,100.00
17545,62502,SNR/DSBL,SB,100.00
17549,217435,SNR/DSBL,SA,100.00
17550,101197,SNR/DSBL,SA,100.00
17565,190605,SNR/DSBL,SA,50.00
17603,127757,SNR/DSBL,SA,100.00
17614,101263,SNR/DSBL,SA,100.00
17638,66871,SNR/DSBL,"SA   ",100.00
17660,225451,SNR/DSBL,SB,100.00
17688,155154,SNR/DSBL,"SA   ",100.00
17725,224149,SNR/DSBL,SA,100.00
17737,117806,SNR/DSBL,SA,100.00
17799,105726,SNR/DSBL,SA,100.00
17837,190147,SNR/DSBL,SA,100.00
17842,62139,SNR/DSBL,SB,100.00
17851,162867,SNR/DSBL,SA,100.00
17855,435811,SNR/DSBL,SA,50.00
17865,187416,SNR/DSBL,SA,100.00
17895,196913,SNR/DSBL,SA,50.00
17938,168175,SNR/DSBL,SA,100.00
18033,466390,SNR/DSBL,SA,100.00
18035,126951,SNR/DSBL,SA,100.00
18065,69290,SNR/DSBL,SA,100.00
18068,450402,SNR/DSBL,SB,100.00
18074,67050,SNR/DSBL,SA,100.00
18201,136739,SNR/DSBL,SA,100.00
18219,109972,EX,DOR,100.00
18220,288241,SNR/DSBL,SA,100.00
18222,184938,SNR/DSBL,SA,100.00
18233,148041,SNR/DSBL,SA,100.00
18243,117181,SNR/DSBL,SA,100.00
18254,91134,EX,"GOVT ",
18279,36353,SNR/DSBL,SA,100.00
18319,137386,SNR/DSBL,SA,100.00
18338,123047,SNR/DSBL,SA,100.00
18357,444933,SNR/DSBL,SA,100.00
18365,431398,SNR/DSBL,SA,100.00
18374,13103,EX,DOR,100.00
18375,30723,EX,DOR,100.00
18376,78943,EX,DOR,100.00
18386,27685,EX,DOR,100.00
18387,78944,EX,DOR,100.00
18399,27895,EX,GOVT,100.00
18400,27895,EX,"GOVT ",
18433,178938,SNR/DSBL,SA,100.00
18459,223278,SNR/DSBL,SB,100.00
18534,27895,EX,"GOVT ",
18581,444468,SNR/DSBL,SA,100.00
18610,51412,SNR/DSBL,SB,100.00
18614,460288,SNR/DSBL,SA,100.00
18667,134209,SNR/DSBL,SA,100.00
18704,448798,SNR/DSBL,SA,100.00
18711,86956,EX,"GOVT ",
18717,47062,EX,"GOVT ",
18719,27895,EX,"GOVT ",
18721,27895,EX,"GOVT ",
18722,102423,EX,"GOVT ",
18723,91134,EX,"GOVT ",
18728,423269,SNR/DSBL,SA,100.00
18734,92793,SNR/DSBL,SA,100.00
18760,216270,SNR/DSBL,"SA   ",100.00
18795,81936,SNR/DSBL,SA,100.00
18808,39990,SNR/DSBL,SB,100.00
18813,108220,SNR/DSBL,"SA   ",100.00
18840,89179,SNR/DSBL,SB,100.00
18854,437251,SNR/DSBL,SA,100.00
18895,221667,EX,DOR,100.00
18896,79960,EX,DOR,100.00
18908,461547,SNR/DSBL,SA,100.00
18968,161892,SNR/DSBL,"SA   ",100.00
18969,27895,EX,"GOVT ",
18973,69946,SNR/DSBL,SA,100.00
18980,188261,SNR/DSBL,SA,100.00
18999,210453,SNR/DSBL,"SA   ",100.00
19030,32571,SNR/DSBL,SA,100.00
19054,112966,EX,DOR,100.00
19056,112965,EX,DOR,100.00
19060,453482,SNR/DSBL,SA,100.00
19069,130285,SNR/DSBL,SA,100.00
19077,145613,SNR/DSBL,"SA   ",100.00
19083,440020,SNR/DSBL,"SA   ",100.00
19084,466235,SNR/DSBL,SA,100.00
19116,111847,SNR/DSBL,SA,100.00
19147,149904,SNR/DSBL,SA,100.00
19151,137814,SNR/DSBL,"SA   ",100.00
19234,27539,EX,DOR,100.00
19236,460528,SNR/DSBL,SA,100.00
19238,108186,SNR/DSBL,SA,100.00
19253,26463,SNR/DSBL,SA,100.00
19283,213174,SNR/DSBL,SA,100.00
19287,160418,SNR/DSBL,"SA   ",100.00
19290,223273,SNR/DSBL,SB,100.00
19294,115416,SNR/DSBL,"SA   ",100.00
19298,466539,SNR/DSBL,SA,100.00
19308,78305,SNR/DSBL,"SA   ",100.00
19334,199096,EX,DOR,100.00
19339,47076,EX,"GOVT ",
19340,217886,SNR/DSBL,SB,100.00
19359,473897,SNR/DSBL,SA,100.00
40128,418858,EX,"GOVT ",
40131,86956,EX,"GOVT ",
40133,47044,EX,"GOVT ",
40136,47044,EX,"GOVT ",
40137,47044,EX,"GOVT ",
40138,47044,EX,"GOVT ",
40139,47044,EX,"GOVT ",
40140,47044,EX,"GOVT ",
40144,47062,EX,"GOVT ",
40147,47044,EX,"GOVT ",
40148,47044,EX,"GOVT ",
40149,47062,EX,"GOVT ",
40163,47075,EX,"GOVT ",
40205,109499,U500,,
40237,450365,SNR/DSBL,SA,100.00
40251,47062,EX,"GOVT ",
40257,82384,U500,,
40258,160325,EX,UTL,100.00
40263,82380,EX,UTL,100.00
40264,82380,EX,UTL,100.00
40402,216809,SNR/DSBL,SA,100.00
40428,17665,EX,"GOVT ",
40429,17665,EX,"GOVT ",
40431,20186,SNR/DSBL,SA,100.00
40485,53682,EX,DOR,100.00
40516,27854,EX,"GOVT ",
40527,37850,SNR/DSBL,SC,100.00
40619,184587,SNR/DSBL,"SA   ",100.00
40641,217243,SNR/DSBL,SA,100.00
40652,178399,SNR/DSBL,"SA   ",100.00
40689,95853,SNR/DSBL,SA,100.00
40738,48894,SNR/DSBL,SA,100.00
40770,161370,SNR/DSBL,"SA   ",100.00
40775,145955,SNR/DSBL,"SA   ",100.00
40868,45298,SNR/DSBL,SA,100.00
40908,195207,SNR/DSBL,"SA   ",100.00
40930,156376,SNR/DSBL,SB,100.00
40940,41008,SNR/DSBL,SC,100.00
40944,186457,SNR/DSBL,SA,100.00
40967,222185,SNR/DSBL,"SA   ",100.00
40996,149328,SNR/DSBL,SB,100.00
41049,27352,SNR/DSBL,SA,100.00
41057,153659,SNR/DSBL,"SA   ",100.00
41076,462259,SNR/DSBL,SA,50.00
41113,135426,SNR/DSBL,SA,100.00
41125,100452,SNR/DSBL,SB,100.00
41143,196042,SNR/DSBL,SB,100.00
41188,438636,SNR/DSBL,SA,100.00
41212,23201,EX,"GOVT ",
41229,54927,SNR/DSBL,"SA   ",96.10
41235,185371,SNR/DSBL,"SA   ",99.50
41289,47045,EX,"GOVT ",
41298,181248,SNR/DSBL,"SA   ",95.42
41312,139083,SNR/DSBL,SA,100.00
41329,135358,EX,"GOVT ",
41333,27895,EX,"GOVT ",
41349,477472,SNR/DSBL,SA,100.00
41412,215426,SNR/DSBL,"SA   ",100.00
41424,136730,SNR/DSBL,SA,100.00
41463,27895,EX,"GOVT ",
41464,27895,EX,"GOVT ",
41468,27895,EX,"GOVT ",
41489,33158,SNR/DSBL,SA,100.00
41503,221670,SNR/DSBL,SA,100.00
41531,453333,SNR/DSBL,"SA   ",100.00
41533,145096,SNR/DSBL,SA,100.00
41534,27895,EX,"GOVT ",
41589,446443,SNR/DSBL,SA,100.00
41611,27895,EX,"GOVT ",
41622,58655,SNR/DSBL,SA,50.00
41630,213802,EX,DOR,100.00
41636,74586,SNR/DSBL,"SA   ",100.00
41637,110380,SNR/DSBL,SA,100.00
41641,57056,EX,DOR,100.00
41670,97975,SNR/DSBL,SA,50.00
41744,197729,EX,DOR,100.00
41767,34333,SNR/DSBL,SA,100.00
41788,212612,SNR/DSBL,SA,100.00
41805,136958,SNR/DSBL,"SA   ",100.00
41815,468753,SNR/DSBL,SA,100.00
41824,118786,SNR/DSBL,"SA   ",100.00
41845,91134,EX,"GOVT ",
41846,102423,EX,"GOVT ",
41911,27895,EX,"GOVT ",
41954,452843,SNR/DSBL,SA,100.00
41975,445045,SNR/DSBL,SA,100.00
41997,474151,SNR/DSBL,SA,100.00
42021,454960,EX,DOR,100.00
42022,454960,EX,DOR,100.00
42023,454960,EX,DOR,100.00
42026,288833,SNR/DSBL,SA,100.00
42039,94067,SNR/DSBL,SA,100.00
42085,196053,SNR/DSBL,"SA   ",100.00
42088,456500,SNR/DSBL,SA,100.00
42104,47044,EX,"GOVT ",
42199,194296,SNR/DSBL,SA,100.00
42202,24445,SNR/DSBL,SA,100.00
42203,481761,SNR/DSBL,"SA   ",100.00
42221,148232,SNR/DSBL,"SA   ",100.00
42237,102417,EX,"GOVT ",
42277,153831,SNR/DSBL,SA,100.00
42309,62482,SNR/DSBL,SA,100.00
42328,39993,SNR/DSBL,"SA   ",100.00
42345,27895,EX,"GOVT ",
42406,193912,SNR/DSBL,SA,100.00
42408,197042,SNR/DSBL,SA,100.00
42415,91845,SNR/DSBL,SA,100.00
42420,102529,EX,"GOVT ",
42431,47044,EX,"GOVT ",
42433,47044,EX,"GOVT ",
42437,47044,EX,"GOVT ",
42438,47062,EX,"GOVT ",
42441,17693,EX,GOVT,100.00
42458,17693,EX,GOVT,100.00
42469,102434,EX,"GOVT ",
42481,80910,EX,UTL,100.00
42489,60473,SNR/DSBL,"SA   ",.00
42490,11842,SNR/DSBL,SA,100.00
42492,22860,SNR/DSBL,SB,100.00
42496,88158,EX,GOVT,100.00
42497,17693,EX,GOVT,100.00
42507,431410,SNR/DSBL,SA,100.00
42524,52520,SNR/DSBL,SA,100.00
42529,142599,SNR/DSBL,SA,100.00
42533,82380,EX,UTL,100.00
42536,82380,EX,UTL,100.00
42553,38670,SNR/DSBL,SA,100.00
42560,55385,SNR/DSBL,SA,100.00
42566,219944,SNR/DSBL,SA,100.00
42569,77880,SNR/DSBL,SA,100.00
42573,53237,SNR/DSBL,SA,100.00
42579,210083,SNR/DSBL,SC,100.00
42600,430533,SNR/DSBL,SA,100.00
42608,132857,SNR/DSBL,"SA   ",94.08
42614,71976,SNR/DSBL,SA,100.00
42662,52385,SNR/DSBL,"SA   ",100.00
42667,53573,SNR/DSBL,SA,90.90
42913,169605,SNR/DSBL,SC,100.00
42917,123063,SNR/DSBL,"SA   ",100.00
42992,466767,SNR/DSBL,SA,100.00
43014,425653,SNR/DSBL,SA,100.00
43023,446217,SNR/DSBL,SA,100.00
43026,225165,SNR/DSBL,SA,100.00
43027,458395,SNR/DSBL,SA,100.00
43083,211843,SNR/DSBL,SA,100.00
43098,196064,SNR/DSBL,SA,100.00
43102,467823,SNR/DSBL,SC,100.00
43121,184150,SNR/DSBL,SC,100.00
43148,151309,SNR/DSBL,SA,100.00
43249,223386,SNR/DSBL,SA,100.00
43255,129214,SNR/DSBL,"SA   ",100.00
43286,52348,EX,COM,100.00
43287,52348,EX,COM,100.00
43289,52348,EX,COM,100.00
43305,27859,EX,"GOVT ",
43326,165166,SNR/DSBL,SA,100.00
43352,224766,SNR/DSBL,SA,100.00
43398,422591,SNR/DSBL,SA,100.00
43485,24985,EX,COM,100.00
43486,24984,EX,COM,100.00
43537,33373,SNR/DSBL,SA,100.00
43594,132303,SNR/DSBL,"SA   ",100.00
43614,186287,SNR/DSBL,SA,100.00
299565,27917,EX,"GOVT ",
299568,434580,SNR/DSBL,SB,100.00
299582,200039,SNR/DSBL,SA,100.00
299630,444084,SNR/DSBL,SA,100.00
299678,203510,SNR/DSBL,SA,100.00
299691,27917,EX,"GOVT ",
299769,218267,U500,,
299794,153296,SNR/DSBL,"SA   ",100.00
299806,464659,U500,,
299928,197645,U500,,
299935,197683,U500,,
299957,197773,U500,,
299958,197777,U500,,
299961,197805,U500,,
299966,86969,EX,"GOVT ",
299967,86969,EX,"GOVT ",
299986,197147,EX,DOR,100.00
299987,423494,DOR,,100.00
300018,197949,U500,,
300019,447656,EX,GOVT,100.00
300029,432849,U500,,
300087,198042,U500,,
300145,194947,U500,,
300178,198259,U500,,
300285,61629,EX,"GOVT ",
300286,61629,EX,"GOVT ",
300290,61629,EX,"GOVT ",
300291,61629,EX,"GOVT ",
300294,164260,EX,"GOVT ",
300300,61629,EX,"GOVT ",
300301,61639,EX,"GOVT ",
300302,61637,EX,"GOVT ",
300306,421127,SNR/DSBL,SA,100.00
300326,157195,SNR/DSBL,SB,100.00
300336,61593,EX,"GOVT ",
300375,27895,EX,"GOVT ",
300377,27895,EX,"GOVT ",
300406,224643,SNR/DSBL,SA,100.00
300442,27895,EX,"GOVT ",
300444,91134,EX,"GOVT ",
300445,170670,EX,"GOVT ",
300477,17823,EX,"GOVT ",
300478,17823,EX,"GOVT ",
300479,212839,U500,,
300481,86956,EX,"GOVT ",
300492,61588,EX,"GOVT ",
300494,61588,EX,"GOVT ",
300503,118167,SNR/DSBL,"SA   ",100.00
300519,460573,SNR/DSBL,SB,100.00
300534,17823,EX,"GOVT ",
300545,61588,EX,"GOVT ",
300546,61588,EX,"GOVT ",
300570,136489,EX,UTL,100.00
300582,455894,EX,DOR,100.00
300583,186717,DOR,,100.00
300622,200740,U500,,
300637,200767,U500,,
300666,27917,EX,"GOVT ",
300674,204308,U500,,
300682,91043,EX,DOR,100.00
300684,91043,EX,DOR,100.00
300736,201009,U500,,
300771,203085,EX,COM,100.00
300772,204964,EX,COM,100.00
300826,27917,EX,"GOVT ",
300857,459198,EX,"GOVT ",
300858,459198,EX,"GOVT ",
301011,438176,SNR/DSBL,SA,100.00
301017,451934,SNR/DSBL,SA,100.00
301023,27917,EX,"GOVT ",
301025,110101,EX,FED,
301026,110101,EX,FED,
301027,27895,EX,"GOVT ",
301033,427583,SNR/DSBL,SA,100.00
301041,201544,U500,,
301078,61540,EX,DOR,100.00
301122,205030,SNR/DSBL,SC,100.00
301146,201767,U500,,
301194,201845,U500,,
301235,201965,U500,,
301250,202031,U500,,
301256,202081,U500,,
301276,27895,EX,"GOVT ",
301283,27895,EX,"GOVT ",
301286,27861,EX,"GOVT ",
301287,27861,EX,"GOVT ",
301289,27861,EX,"GOVT ",
301294,196878,SNR/DSBL,SA,100.00
301295,86956,EX,"GOVT ",
301296,86956,EX,"GOVT ",
301297,157450,EX,"GOVT ",
301298,86956,EX,"GOVT ",
301302,461353,EX,GOVT,100.00
301303,461353,EX,GOVT,100.00
301311,126522,SNR/DSBL,SB,100.00
301324,142900,SNR/DSBL,SA,100.00
301357,160325,EX,UTL,100.00
301397,472740,SNR/DSBL,SC,100.00
301418,204038,SNR/DSBL,SA,100.00
301419,217274,SNR/DSBL,SA,100.00
301441,27875,EX,"GOVT ",
301454,137953,EX,DOR,100.00
301463,160325,SNR/DSBL,EX(DOR),100.00
301465,87993,EX,DOR,100.00
301466,43336,EX,DOR,100.00
301481,202695,U500,,
301490,202713,U500,,
301494,202724,U500,,
301496,202727,U500,,
301508,178142,SNR/DSBL,SB,100.00
301509,208015,SNR/DSBL,SB,100.00
301515,91769,SNR/DSBL,SB,100.00
301519,425580,SNR/DSBL,SA,100.00
301541,202750,U500,,
301544,87991,EX,"GOVT ",
301545,88069,EX,"GOVT ",
301559,86956,EX,"GOVT ",
301560,27895,EX,"GOVT ",
301644,203090,U500,,
301663,425239,SNR/DSBL,SC,100.00
301691,27895,EX,"GOVT ",
301692,27895,EX,"GOVT ",
301693,27895,EX,"GOVT ",
301695,27895,EX,"GOVT ",
301704,74615,U500,,
301715,32576,EX,"GOVT ",
301727,86984,EX,"GOVT ",
301730,27895,EX,"GOVT ",
301731,27895,EX,"GOVT ",
301733,27895,EX,"GOVT ",
301734,27895,EX,"GOVT ",
301778,17751,EX,"GOVT ",
301779,45715,U500,,
301781,203961,U500,,
301787,17772,EX,"GOVT ",
301817,86956,EX,"GOVT ",
301833,27877,EX,"GOVT ",
301834,61629,EX,"GOVT ",
301842,88162,EX,"GOVT ",
301901,420318,SNR/DSBL,SA,100.00
301910,460081,U500,,
301911,460081,U500,,
301912,460081,U500,,
302045,440702,SNR/DSBL,SA,100.00
302046,126941,EX,"GOVT ",
302047,126941,EX,"GOVT ",
302155,76093,U500,,
302186,205543,U500,,
302208,205614,U500,,
302213,177471,U500,,
302261,17751,EX,"GOVT ",
302262,17751,EX,"GOVT ",
302269,183553,U500,,
302271,27895,EX,"GOVT ",
302321,61593,EX,"GOVT ",
302327,196694,EX,"GOVT ",
302372,208298,SNR/DSBL,SA,100.00
302396,27850,EX,"GOVT ",
302398,135358,EX,"GOVT ",
302401,135358,EX,"GOVT ",
302428,61601,EX,"GOVT ",
302447,35031,EX,"GOVT ",
302492,207822,EX,DOR,100.00
302495,179623,SNR/DSBL,"SA   ",100.00
302577,46609,SNR/DSBL,SA,100.00
302655,207849,EX,DOR,100.00
302663,207478,HOF,HOF,100.00
302707,27854,EX,GOVT,100.00
302708,27854,EX,GOVT,100.00
302712,27854,EX,GOVT,100.00
302726,207854,EX,DOR,100.00
302727,207849,EX,DOR,100.00
302738,207905,HOF,HOF,100.00
302739,27895,EX,"GOVT ",
302810,459285,SNR/DSBL,SC,100.00
302817,27895,EX,"GOVT ",
302838,435279,EX,GOVT,100.00
302840,27865,EX,CIT,100.00
302870,27895,EX,"GOVT ",
302920,27895,EX,GOVT,100.00
72899,147565,U500,,
73058,29605,EX,DOR,100.00
73063,28766,HOF,HOF,100.00
73182,213632,U500,,
73268,33345,HOF,HOF,100.00
73372,33118,HOF,HOF,100.00
73389,427509,U500,,
73447,35225,HOF,HOF,100.00
73553,32620,U500,,
73667,187694,HOF,HOF,100.00
73757,106175,U500,,
73873,38628,EX,DOR,100.00
74154,476281,U500,,
74289,106274,U500,,
74596,225003,EX,DOR,100.00
74695,92753,U500,,
74734,47384,U500,,
74771,75234,HOF,HOF,100.00
74820,158601,HOF,HOF,100.00
74982,148655,EX,DOR,100.00
75001,418748,U500,,
75055,51081,HOF,HOF,100.00
75398,56666,U500,,
75601,57396,U500,,
75629,57488,HOF,HOF,100.00
75698,86522,U500,,
75764,214352,U500,,
75774,148617,HOF,HOF,100.00
75988,61231,U500,,
76013,210269,U500,,
76199,443871,EX,DOR,100.00
76244,64968,U500,,
76255,65469,U500,,
76259,30718,EX,DOR,100.00
76382,67077,HOF,HOF,100.00
76487,71287,U500,,
76552,107524,U500,,
76692,76561,U500,,
76872,75471,HOF,HOF,100.00
77125,72074,U500,,
77130,78004,HOF,HOF,100.00
77134,70624,HOF,HOF,100.00
77161,78379,HOF,HOF,100.00
77261,187172,U500,,
77515,82261,U500,,
77648,85383,U500,,
77738,430822,U500,,
77829,84425,U500,,
77891,83155,U500,,
78011,85245,HOF,HOF,
78018,218481,U500,,
78035,86468,U500,,
78078,86168,HOF,HOF,
78116,215310,U500,,
78334,89069,U500,,
78371,91574,HOF,HOF,
78391,93112,HOF,HOF,
78422,91722,U500,,
78516,88998,U500,,
78518,88627,U500,,
78637,116235,EX,DOR,100.00
78682,205732,EX,DOR,100.00
78776,89597,U500,,
79198,434299,EX,DOR,100.00
79207,98908,HOF,HOF,100.00
79918,429945,HOF,HOF,
79926,109212,U500,,
79931,107421,HOF,HOF,100.00
79983,150926,HOF,HOF,
80143,107463,U500,,
80415,434497,U500,,
80727,182943,U500,,
80760,174069,HOF,HOF,100.00
80840,114755,U500,,
81220,432290,SNR/DSBL,SA,100.00
81287,214749,SNR/DSBL,SA,100.00
81334,454408,SNR/DSBL,SA,100.00
81373,39333,SNR/DSBL,"SA   ",100.00
81456,473489,SNR/DSBL,SA,100.00
81484,444717,SNR/DSBL,SA,100.00
81516,18562,SNR/DSBL,SA,100.00
81530,430435,SNR/DSBL,SA,100.00
81534,456222,SNR/DSBL,SB,100.00
81569,197275,SNR/DSBL,SC,100.00
81576,434453,SNR/DSBL,SA,100.00
81599,420279,SNR/DSBL,SA,100.00
81631,457583,EX,"GOVT ",
81642,454241,SNR/DSBL,SA,100.00
81647,467001,SNR/DSBL,SA,100.00
81729,17253,SNR/DSBL,SA,100.00
81785,470950,SNR/DSBL,SA,100.00
81787,173989,SNR/DSBL,SA,100.00
81829,209248,SNR/DSBL,"SA   ",100.00
81860,450161,SNR/DSBL,SA,100.00
81873,202426,SNR/DSBL,SA,100.00
81875,473323,SNR/DSBL,SB,100.00
81906,430649,U500,,
81911,27264,SNR/DSBL,SA,100.00
81918,214166,SNR/DSBL,SA,100.00
81932,458404,SNR/DSBL,SA,100.00
81950,211291,SNR/DSBL,SA,100.00
81987,22374,SNR/DSBL,SA,100.00
82049,464695,SNR/DSBL,SA,100.00
82050,31677,SNR/DSBL,SA,100.00
82082,223475,SNR/DSBL,SA,100.00
82116,203045,SNR/DSBL,SA,100.00
82198,441596,SNR/DSBL,SA,100.00
82199,206043,U500,,
82212,435899,SNR/DSBL,SA,100.00
82263,65096,SNR/DSBL,SA,100.00
82297,199219,EX,"GOVT ",
82299,114019,SNR/DSBL,SA,100.00
82316,105118,U500,,
82383,89556,SNR/DSBL,"SA   ",100.00
82387,435487,U500,,
82397,105678,SNR/DSBL,"SA   ",100.00
82403,187729,SNR/DSBL,"SA   ",100.00
82434,144893,SNR/DSBL,SA,100.00
82510,17246,SNR/DSBL,SB,100.00
82513,170876,SNR/DSBL,"SA   ",100.00
82544,218991,SNR/DSBL,SA,100.00
82617,34859,SNR/DSBL,SA,100.00
82665,212437,SNR/DSBL,"SA   ",100.00
82702,464878,SNR/DSBL,SA,100.00
82737,208726,SNR/DSBL,"SA   ",50.00
82769,441422,SNR/DSBL,SA,100.00
82813,144267,SNR/DSBL,"SA   ",100.00
82901,149486,SNR/DSBL,SA,100.00
82917,71866,SNR/DSBL,"SA   ",100.00
82973,219897,SNR/DSBL,SA,100.00
82977,457575,SNR/DSBL,SA,100.00
82979,115114,SNR/DSBL,SA,100.00
82998,223763,SNR/DSBL,"SA   ",100.00
83072,177948,SNR/DSBL,"SA   ",100.00
83095,64421,SNR/DSBL,"SA   ",100.00
83100,18106,SNR/DSBL,SA,100.00
83103,188723,SNR/DSBL,"SA   ",100.00
83123,110962,SNR/DSBL,SA,100.00
83161,423511,SNR/DSBL,SA,100.00
83165,441368,SNR/DSBL,SA,100.00
83188,148243,U500,,
83234,192376,SNR/DSBL,"SA   ",100.00
83236,202822,SNR/DSBL,SA,100.00
83285,212238,SNR/DSBL,SA,100.00
83300,478729,SNR/DSBL,SA,100.00
83314,158727,SNR/DSBL,"SA   ",100.00
83321,45775,SNR/DSBL,SA,100.00
83342,430649,U500,,
83355,157879,SNR/DSBL,SA,100.00
83381,151299,U500,,
83490,440709,SNR/DSBL,SA,100.00
83539,431356,SNR/DSBL,SA,100.00
83562,460021,SNR/DSBL,SC,100.00
83568,438211,SNR/DSBL,SA,100.00
83585,418450,SNR/DSBL,SA,100.00
83591,426600,U500,,
83608,201785,SNR/DSBL,"SA   ",100.00
83707,161421,SNR/DSBL,SA,100.00
83781,174618,SNR/DSBL,SA,100.00
83872,438881,SNR/DSBL,SA,100.00
83901,211395,SNR/DSBL,SA,100.00
83902,209789,SNR/DSBL,SA,100.00
83911,199265,SNR/DSBL,SA,100.00
83998,172938,SNR/DSBL,SA,100.00
84025,159283,SNR/DSBL,SA,100.00
84073,444690,SNR/DSBL,SA,100.00
84127,211561,SNR/DSBL,SC,100.00
84205,151299,U500,,
84217,430649,U500,,
84360,172345,SNR/DSBL,SA,100.00
19363,122915,SNR/DSBL,SC,100.00
19369,207795,SNR/DSBL,SA,100.00
19372,176816,SNR/DSBL,"SA   ",100.00
19409,12514,SNR/DSBL,SA,100.00
19429,186229,SNR/DSBL,SB,100.00
19433,431411,SNR/DSBL,SA,100.00
19441,461901,SNR/DSBL,SA,100.00
19490,448257,SNR/DSBL,SA,50.00
19495,204139,SNR/DSBL,SA,100.00
19506,91014,EX,DOR,100.00
19507,91014,EX,DOR,100.00
19508,91014,EX,DOR,100.00
19519,170839,SNR/DSBL,"SA   ",100.00
19541,461211,SNR/DSBL,SB,100.00
19545,85153,SNR/DSBL,SA,100.00
19548,164392,SNR/DSBL,SA,100.00
19554,72343,SNR/DSBL,SA,100.00
19584,76938,SNR/DSBL,SA,100.00
19642,206749,SNR/DSBL,SA,100.00
19673,138187,SNR/DSBL,SA,100.00
19755,467605,SNR/DSBL,SB,100.00
19783,175251,SNR/DSBL,SB,100.00
19816,97452,SNR/DSBL,SC,100.00
19838,27895,EX,"GOVT ",
19853,197495,SNR/DSBL,SA,100.00
19866,47044,EX,"GOVT ",
19867,424879,EX,"GOVT ",
19903,47044,EX,"GOVT ",
19907,47044,EX,"GOVT ",
19910,209897,U500,,
19911,47062,EX,"GOVT ",
19918,199219,EX,"GOVT ",
19924,47044,EX,"GOVT ",
19929,47062,EX,"GOVT ",
19933,47062,EX,"GOVT ",
19936,47062,EX,"GOVT ",
19961,102434,EX,"GOVT ",
19995,47044,EX,"GOVT ",
20020,17760,EX,"GOVT ",
20046,126139,SNR/DSBL,SA,100.00
20055,26675,SNR/DSBL,SA,100.00
20057,82134,SNR/DSBL,SA,100.00
20074,119704,SNR/DSBL,SC,100.00
20081,47044,EX,"GOVT ",
20088,88159,EX,GOVT,100.00
20112,54931,SNR/DSBL,"SA   ",100.00
20113,23815,SNR/DSBL,SA,100.00
20118,288365,SNR/DSBL,SA,100.00
20141,61629,EX,"GOVT ",
20184,84880,SNR/DSBL,SA,100.00
20201,134733,SNR/DSBL,SA,100.00
